Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status,Price,Days,Discount,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
mkeb53km,0,0,0,0,0,1,True,0,0,1,0,1,0,0,1,0,0,0,1,0,0,9,1,Closed Won,300,-30,False,0,0,1,0,0
7p0siv9z,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,1,Closed Lost,324,-111,True,0,0,1,0,0
fvhh5mal,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,6,Closed Lost,14876,97,False,0,0,1,0,0
2ibwfsg1,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,6,Closed Lost,360,232,False,0,0,1,0,0
20v4o75q,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,6,Closed Lost,360,92,False,0,0,1,0,0
nkle9pjq,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,6,Closed Won,1344,0,False,1,0,0,0,0
7ioeemxe,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,6,Closed Lost,768,-24,False,0,0,1,0,0
q2jhnj3c,0,0,0,0,0,1,True,1,0,1,0,1,0,0,1,0,0,0,1,0,0,11,28,Closed Won,768,7,False,0,0,0,1,0
n3e2exd1,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,6,Closed Lost,1008,263,True,0,1,0,0,0
q1m6am6n,0,0,0,0,0,1,True,0,1,1,1,0,0,0,0,0,1,0,1,0,0,10,1,Closed Lost,1008,-111,True,0,1,0,0,0
1zunloqs,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10,1,Closed Won,1008,1,False,0,0,1,0,0
o30l1ktn,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,6,Closed Won,1680,0,True,0,1,0,0,0
k3pc5brm,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4,6,Closed Won,150,0,False,0,0,1,0,0
1agdp3tl,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,1,Closed Won,768,0,False,0,0,0,1,0
vs9fv7yg,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4,6,Closed Won,324,0,False,0,0,1,0,0
gcvm1ijj,0,0,0,0,0,1,True,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,1,Closed Lost,1008,0,True,0,1,0,0,0
n1eezypu,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,6,Closed Lost,150,12,False,0,0,1,0,0
b6noancq,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,6,Closed Won,360,0,False,0,0,1,0,0
4u662yte,0,0,0,0,0,1,True,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5,6,Checkbox,14876,0,False,0,0,1,0,0
4nrcyend,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,1,Closed Won,77462,0,False,0,0,1,0,0
zxxoyu0x,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,8,Closed Won,768,0,False,0,0,1,0,0
gwc6ztds,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5,6,Closed Won,768,35,False,0,0,1,0,0
n331aqh8,0,0,0,0,0,1,True,0,1,0,1,1,0,1,0,0,0,0,1,0,0,10,1,Checkbox,450,-145,False,0,0,1,0,0
suzf7jht,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,1,Closed Won,768,1,False,0,0,1,0,0
iyhjbdyx,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,6,Closed Lost,360,0,False,0,0,1,0,0
kwec808m,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,6,Closed Lost,768,31,False,0,0,1,0,0
pp3iatay,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,0,0,1,11,1,Closed Lost,600,0,False,0,0,1,0,0
vqfnh5uj,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,6,Closed Won,1680,0,False,0,0,1,0,0
j762mn8t,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,1,Closed Won,360,0,False,0,0,1,0,0
18sbog39,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,1,Closed Lost,360,35,True,0,0,1,0,0
200uuu68,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,6,Closed Lost,300,19,True,0,0,1,0,0
nlqrzmfa,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,6,Closed Won,576,0,False,0,0,1,0,0
btwoo5ig,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,6,Closed Lost,200,272,True,0,0,1,0,0
yxm06n3k,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,9,Closed Lost,768,1,False,0,0,1,0,0
fgjto13l,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,9,Closed Lost,120,17,True,0,0,1,0,0
p2vzgz38,0,0,0,0,0,1,True,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,1,Closed Won,360,0,False,0,0,0,1,0
7wnpsktr,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,1,0,0,6,6,Closed Won,120,61,False,0,0,1,0,0
b3mubdou,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,1,0,0,6,6,Closed Lost,600,-60,False,0,0,0,1,0
zzc9sbzh,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,7,6,Closed Lost,324,8,False,0,0,0,1,0
w9rd0iz4,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,1,0,0,12,1,Closed Won,32396,0,False,0,0,1,0,0
8ixhl519,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,12,1,Closed Lost,1344,16,False,0,0,1,0,0
0n3vowo1,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12,1,Closed Won,240,7,False,0,0,0,1,0
bh21pffx,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7,6,Closed Won,1344,0,False,0,0,1,0,0
y1owjky3,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,12,1,Closed Won,240,0,False,0,0,0,1,0
ft6mcw07,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7,6,Closed Won,240,0,False,0,0,1,0,0
4x31912k,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,9,Closed Won,768,0,False,0,1,0,0,0
9bkkx7fd,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,6,Closed Won,300,0,False,0,0,1,0,0
a10ktvw8,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8,6,Closed Won,240,0,False,0,0,1,0,0
dhsjukiv,0,0,0,0,0,1,True,0,1,1,1,0,0,1,0,0,0,0,0,0,1,6,8,Closed Lost,576,3,True,0,0,1,0,0
mn57wylw,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,8,Closed Lost,200,123,False,0,0,1,0,0
cn9ayprr,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8,6,Closed Lost,768,73,False,0,0,1,0,0
k27783bt,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,6,Closed Lost,360,42,False,0,0,1,0,0
cnqmrnyq,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,6,Closed Won,360,0,False,0,0,1,0,0
injpv6al,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8,6,Closed Lost,1680,44,False,0,1,0,0,0
xzxv8npl,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,6,9,Closed Lost,200,6,True,0,0,1,0,0
7aftbjk5,0,0,0,0,0,1,True,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3,10,Closed Lost,450,0,True,0,0,1,0,0
z49ye40k,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,9,Closed Lost,200,14,False,0,0,1,0,0
xrkgbyh6,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,9,Closed Won,1008,0,False,0,0,0,1,0
sj32tfd7,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,6,Closed Won,240,0,False,0,0,1,0,0
4npe6d3v,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3,10,Closed Won,150,0,False,0,1,0,0,0
notiv66f,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,6,9,Closed Lost,200,1,True,0,0,1,0,0
3d1icjfq,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,10,Closed Lost,768,0,True,0,0,1,0,0
o3pwbkyj,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,1,0,0,1,0,0,8,6,Demo 1,0,0,True,1,0,0,0,0
oylo7ol1,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,10,Closed Won,360,0,False,0,0,1,0,0
vqilyvgv,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,6,9,Closed Lost,200,65,False,0,0,1,0,0
xb5xo36q,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,6,Closed Lost,1008,110,False,0,0,1,0,0
s28k335e,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,10,Closed Won,150,0,False,0,0,1,0,0
h3il9fxm,0,0,0,0,0,1,True,0,1,1,0,1,0,0,0,0,1,0,1,0,0,6,10,Closed Lost,576,39,True,0,1,0,0,0
2f36xe9j,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,6,Closed Lost,360,35,False,0,0,1,0,0
t7t7bjvo,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,6,Closed Won,240,1,False,0,0,1,0,0
wgivhs6q,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9,6,Closed Lost,200,37,True,0,0,0,1,0
wqaboj80,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,10,Closed Won,240,1,False,0,0,1,0,0
6n46wzie,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9,6,Closed Won,768,30,False,1,0,0,0,0
sn2rvsvn,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,10,Closed Won,960,15,False,0,0,1,0,0
37vdu5g5,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,10,Closed Won,240,0,False,0,0,1,0,0
wgs1zu4l,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,10,Closed Lost,120,0,True,0,0,1,0,0
tg30626c,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,10,Closed Lost,18150,0,True,0,0,0,1,0
lztuaa2p,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,10,Closed Won,32396,0,False,0,0,1,0,0
s35ujiw4,0,0,0,0,0,1,True,1,0,1,0,1,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,360,5,False,0,0,0,1,0
11jwprl1,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,10,Closed Lost,240,7,False,0,0,1,0,0
7pftfk4n,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,10,Closed Lost,150,13,True,0,0,0,1,0
4nmrgk9u,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,600,5,False,0,0,1,0,0
479n4ph5,0,0,0,0,0,1,True,0,0,1,1,1,0,0,1,0,0,0,1,0,0,6,10,Closed Lost,324,29,True,0,0,1,0,0
sm7d1p9s,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,10,Closed Won,768,0,False,0,0,0,1,0
01sd0dbx,0,0,0,0,0,1,True,1,0,0,1,0,0,0,1,0,0,0,1,0,0,10,6,Closed Won,240,0,False,0,1,0,0,0
a30r3n09,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,11,Closed Lost,360,0,False,0,0,1,0,0
nmxmmnki,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,960,39,False,0,0,1,0,0
hcipjssz,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,6,Closed Won,240,5,False,0,0,1,0,0
1ix1u9j3,0,0,0,0,0,1,True,0,1,1,1,1,0,0,1,0,0,0,1,0,0,3,11,Closed Won,960,8,False,0,0,1,0,0
5the2s04,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,11,Closed Won,768,1,False,0,0,1,0,0
h7xs4q81,0,0,0,0,0,1,True,1,0,0,1,0,0,0,1,0,0,0,1,0,0,6,11,Closed Lost,200,1,False,0,1,0,0,0
4yjogf1l,0,0,0,0,0,1,True,0,1,1,1,1,0,0,0,0,1,0,1,0,0,6,11,Closed Lost,324,1,True,0,1,0,0,0
gxgm4d8n,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,200,49,True,0,0,1,0,0
roy2cy2y,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,200,30,True,0,1,0,0,0
qwoltpoc,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6,11,Closed Lost,324,36,True,0,0,1,0,0
43huung6,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,768,-26,False,0,1,0,0,0
cllv4699,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,11,Closed Won,150,0,False,0,0,1,0,0
prfw9j0g,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,11,Closed Lost,768,14,False,0,0,1,0,0
vo3k8t1a,0,0,0,0,0,1,True,1,0,1,0,1,0,1,0,0,0,0,1,0,0,10,6,Closed Lost,300,0,True,0,0,1,0,0
b1b5unq2,0,0,0,0,0,1,True,0,1,1,1,0,0,0,0,0,1,0,1,0,0,6,11,Closed Won,576,0,False,0,1,0,0,0
tcquqytt,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11,6,Closed Lost,200,138,False,0,0,1,0,0
fur22jsl,0,0,0,0,0,1,True,0,1,1,1,0,0,0,1,0,0,0,1,0,0,3,11,Closed Won,300,1,False,0,1,0,0,0
z8ki6jqy,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,11,Closed Lost,360,5,True,0,0,0,0,1
issjlxiy,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,11,Closed Lost,696,1,True,0,0,1,0,0
5ufsfman,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11,6,Closed Won,768,184,False,0,0,1,0,0
2009ktaj,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,11,6,Closed Lost,600,-15,False,0,0,1,0,0
a58qz2ld,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3,11,Closed Won,960,0,False,0,0,1,0,0
w8j9juf9,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,6,12,Closed Lost,240,3,True,0,0,1,0,0
mn6m0vse,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,6,Closed Won,360,0,False,0,0,1,0,0
80bsunrc,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,11,Closed Lost,768,14,True,0,0,1,0,0
kje13ew7,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,6,Closed Won,760,214,False,0,1,0,0,0
9j9g6dyl,0,0,0,0,0,1,True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,11,6,Demo 1,98,4,True,1,0,0,0,0
zoswdt5k,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,6,Closed Lost,360,0,False,0,0,0,1,0
zvhf39pn,0,0,0,0,0,1,True,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6,12,Closed Lost,768,36,True,0,0,0,1,0
zpre3b85,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,12,Closed Lost,200,4,True,0,0,0,1,0
v99c6zov,0,0,0,0,0,1,True,0,1,0,1,1,0,1,0,0,0,0,1,0,0,3,11,Closed Won,240,31,False,0,0,1,0,0
8d6qideu,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,12,Closed Won,960,13,False,0,0,1,0,0
dbeky7bc,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,6,12,Closed Won,768,0,False,0,0,1,0,0
2cftpdeh,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,12,Closed Won,1344,0,False,0,0,1,0,0
hp4xf6xd,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,12,6,Negotiation,1344,0,True,0,1,0,0,0
qjtjup2j,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,6,12,Closed Lost,200,12,True,0,0,0,1,0
00w76qma,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,12,6,Closed Lost,150,-60,True,0,0,1,0,0
bz1oif8c,0,0,0,0,0,1,True,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6,13,Closed Lost,200,7,True,0,0,1,0,0
mcg1b71y,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,12,Closed Won,768,0,False,0,0,1,0,0
a9cb3dti,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,12,6,Closed Lost,768,6,False,0,1,0,0,0
dbn6mu93,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,13,Closed Won,768,0,False,0,1,0,0,0
an2a9jfx,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,13,Closed Won,960,0,False,0,0,1,0,0
w6a4bgxq,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,13,Closed Lost,450,2,False,0,0,0,1,0
lbk1yqjo,0,0,0,0,0,1,True,1,0,0,1,1,0,0,0,0,1,0,1,0,0,12,6,Closed Lost,200,280,True,1,0,0,0,0
l4j7i7bu,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,12,Closed Lost,360,5,True,0,1,0,0,0
u0z09zq9,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,12,Closed Won,1344,0,False,0,0,1,0,0
55iv95ya,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11,8,Closed Won,2400,98,False,0,1,0,0,0
d58r029h,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,8,Closed Won,1344,150,False,1,0,0,0,0
i3lljzr3,0,0,0,0,0,1,True,0,1,1,0,0,0,1,0,0,0,0,1,0,0,3,12,Closed Lost,768,6,True,0,0,0,1,0
ryanfun6,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,14,Closed Won,150,0,False,0,0,1,0,0
ivo51yfz,0,0,0,0,0,1,True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,12,Closed Won,1344,0,False,0,0,1,0,0
edthoai0,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,14,Closed Won,960,0,False,0,0,1,0,0
by8kga8j,0,0,0,0,0,1,True,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,15,Closed Lost,200,7,False,1,0,0,0,0
hq38glb2,0,0,0,0,0,1,True,1,0,1,0,0,0,0,0,0,1,0,0,0,1,6,15,Closed Lost,200,4,True,0,0,1,0,0
nlswo0b1,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6,15,Closed Lost,360,-156,True,0,0,1,0,0
q19dxjp9,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,15,Closed Won,360,0,False,0,0,0,1,0
pg4hudp1,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,9,Closed Lost,200,7,True,0,0,1,0,0
bphr54ui,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,11,10,Closed Won,360,0,False,0,0,1,0,0
pel6lgvy,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11,10,Closed Lost,324,0,True,0,0,1,0,0
0k1w51h3,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,11,10,Closed Lost,200,0,True,0,1,0,0,0
15p05xgl,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,11,10,Closed Lost,768,45,True,0,0,1,0,0
jetfx5qs,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,13,Closed Lost,3750,1,False,0,0,0,1,0
grcv6eg3,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,13,Closed Won,768,0,False,0,0,1,0,0
vko2kw5p,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,10,Checkbox,576,2,False,0,0,1,0,0
mlhaduco,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,16,Closed Won,768,0,False,0,0,1,0,0
l48sn4vo,0,0,0,0,0,1,True,0,1,1,1,0,0,0,0,0,1,0,1,0,0,6,16,Closed Lost,200,3,True,0,0,1,0,0
nk833aol,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,16,Closed Lost,200,0,True,0,0,1,0,0
zofx4vu6,0,0,0,0,0,1,True,0,1,1,0,0,0,1,0,0,0,0,1,0,0,11,10,Closed Lost,768,4,True,0,0,1,0,0
uhccv4bt,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,16,Closed Lost,240,-1,False,0,0,1,0,0
93aswvf7,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,10,Closed Won,576,0,False,0,0,1,0,0
3prkhoss,0,0,0,0,0,1,True,0,1,1,0,1,0,1,0,0,0,0,1,0,0,11,10,Closed Lost,768,2,False,0,0,1,0,0
ohw5036z,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,16,Closed Lost,960,8,False,0,0,1,0,0
531eigit,0,0,0,0,0,1,True,0,1,1,0,1,0,1,0,0,0,0,1,0,0,11,11,Closed Lost,240,44,True,0,1,0,0,0
r369w221,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,16,Closed Won,768,0,False,0,0,1,0,0
af3cu32b,0,0,0,0,0,1,True,0,1,0,1,1,0,1,0,0,0,0,1,0,0,11,11,Closed Won,150,0,False,0,1,0,0,0
v6lce4rp,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,13,Closed Won,360,0,False,0,0,1,0,0
00dsslbf,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,13,Closed Lost,768,0,False,1,0,0,0,0
i00iums6,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,11,Closed Lost,240,13,False,0,0,1,0,0
nmujxdde,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,13,Closed Lost,150,4,False,0,0,1,0,0
rn02ak12,0,0,0,1,1,0,True,1,0,1,0,1,0,1,0,0,0,0,0,1,0,11,11,Closed Won,768,0,False,1,0,0,0,0
2b7rc2pe,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,17,Demo 2,200,0,True,0,0,1,0,0
8t7ai2q8,0,0,0,0,0,1,True,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6,17,Closed Lost,324,0,True,0,0,0,1,0
j0owu4gs,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3,13,Closed Won,360,0,False,0,0,1,0,0
acn1v6px,0,0,0,0,0,1,True,1,0,0,0,0,0,0,0,1,0,0,1,0,0,11,12,Closed Won,360,0,False,0,1,0,0,0
8muhyflv,0,0,0,0,0,1,True,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6,17,Closed Won,1344,0,False,0,0,1,0,0
wi4uoivn,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,17,Closed Won,960,0,False,0,1,0,0,0
of9oldgm,0,0,0,0,0,1,True,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6,17,Closed Lost,200,8,True,0,0,0,0,1
wedgxecc,0,0,0,0,0,1,True,1,0,0,1,0,0,0,1,0,0,0,1,0,0,11,12,Closed Lost,960,96,False,0,0,0,1,0
g8ux3qhb,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,11,12,Closed Won,240,0,False,0,0,1,0,0
bey83py8,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,17,Checkbox,576,0,False,0,0,1,0,0
ojwtivw6,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,12,Closed Lost,576,42,True,0,0,0,1,0
yxb51yke,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11,12,Closed Lost,200,10,True,0,0,1,0,0
hwegir4z,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,11,12,Closed Won,768,0,False,0,0,1,0,0
qz4gpy66,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,18,Closed Won,240,0,False,0,0,0,1,0
